id,name,code,measureName,is_ingredient
4a71e225-667e-4fbf-a68f-9585bb80e329,passion fruit pure,454,,0
76ac5350-a497-4c80-b5c6-ec5beafd83fa,gold chocolate,455,,0
6cbf2971-bc73-4c01-abe6-67c956d2c6e0,coconut cream,456,,0
1f8bb4d4-5b11-43fb-be36-fa232b81fb5a,sushi rice,457,,0
9e7074cc-28f8-4455-8eb7-c57480e51f69,rice vinegar,458,,0
0486398b-002e-4670-9fe0-83332486bac2,nori,460,,0
3490a3ce-ea0f-4bbf-8c2f-84c846ab91a3,bread cramb panco,461,,0
af07decc-9a33-4de5-bd6f-14eee2790b98,sushi pink ginger,462,,0
f3dd2b80-0dc2-4b7e-972d-e1d492fbc16c,Tom Yam paste,463,,0
11acf398-e208-4032-8bbe-05426e88befe,Galangal,464,,0
f2c79f2b-9854-42e7-bdde-e1003d958526,wasabi powder,465,,0
a0401bf9-9ebf-47d5-beb2-26ffea913987,Kafir lime leafs,466,,0
89cb0ac6-4cca-475d-88ff-f5b17f9abe88,shimeji mushroom,467,,0
d65e1f8d-d154-4411-b636-c85bcc6447e0,Teriyski sauce,468,,0
44f2e89e-ab98-49d5-bfe3-5240475fbe48,corn fresh,469,,0
077c52b8-de72-4389-b332-26b232c6a218,fish sauce,470,,0
d039b4a0-bbee-448e-965d-0c43b84bce7f,Combu,459,,0
770ae977-757d-4412-8fc3-59f873784481,Sushizo,471,,0
2fd96373-d043-450a-bf35-dec992eaa358,Sushi rice S/F,472,,0
aab2f74d-d3cb-4c63-a145-ed3d7de1a320,Edamame tom yam s/f,473,,0
3be36d50-fe86-4185-be0b-5b1a0ca20197,Corn boiled s/f,474,,0
de92818b-f974-4ac1-839f-f44a51e346d8,breaded sushi rice s/f,475,,0
c194c869-21d1-4801-b887-fb391512e81c,soy milk,476,,0
573cf2a9-729f-445c-b6de-b4a5f7be844b,omlet sausages s/f,477,,0
bf01fd26-d304-4356-b48f-e2fdafe78105,Shrimp boiled,478,,0
67e63c52-9eac-460f-a77f-44411e0cc271,Fryed shimeji s/f,479,,0
7bdbfad8-d080-4819-b9e4-5655614d3986,sesame oil,481,,0
e76276ed-38f5-4c15-9164-3a5e0e0104d3,Tuna tartar,482,,0
611622fb-744b-47e6-b5a7-97a89b8d0250,Minced beef 80/20,484,,0
8651d6ba-39c8-4dd0-b18a-0c7ed7aa838b,star anise,485,,0
a8a309c2-dabc-490b-a380-6ff29970caa7,marinaded red onion,486,,0
c96fec02-90a0-43a5-8976-02ba0f6c3fa2,Azian big breakfast,480,,0
49b36a90-9806-4f18-a041-72195a0542fa,Edo breakfast,483,,0
2cd1bcd3-ca26-4bfc-8962-ffe0f8664c1a,Carbonara hashbrown,424,,0
2c822e3f-1ca1-4b54-bada-cdfef54d0bc1,Santan Kara,488,,0
d79c84c4-f446-4a5a-9d41-032952c9bd43,terasi udang,489,,0
df801cda-e5cd-482d-8d75-015fd55c0519,pizza toping,490,,0
5e9b6049-ce85-4609-a4e1-800bd3b063ea,Tempe,491,,0
12837031-c880-4e03-9240-316397bfebb9,fried onion,492,,0
f64d7a38-fbfa-4dd1-a6c9-f5f801d738ec,avocado frozen,493,,0
4383cea4-d6d9-4605-921f-647402a96373,Brioche loaf ,430,,0
64b1b43b-7cc9-46d3-b02d-a5790c280ae3,banana bread with whipped coffe and walnut,452,,0
2f6add10-fc52-4014-8f28-e3cd919186d7,Peanut butter cheesecake,209,,0
895b65ab-fcfe-40b3-b0ec-1f5247a21131,Rucolla,494,,0
eb585bcb-13f1-4188-9609-1003da75f2ea,Smoked Pork Leg Ham,495,,0
ea70da09-de33-4760-a1c7-5a3991c4b33f,Chili Sauce,496,,0
59e3d937-d5bc-46d3-8157-8484392a14c6,Candle nut,497,,0
9ba1ddab-c1f9-4a0a-8d4a-88ea224e55a1,Chili,498,,0
bae28329-7a23-4335-b965-262d6197db45,Melinjo,499,,0
9b034962-0b26-4aa1-b580-4c6df9e4bdb6,oyster sauce,500,,0
ad72528a-916c-487e-87e9-666b1d551c4b,Fermipan ,501,,0
51dbe5e1-d149-4170-8fa4-d8fa1b913996,Italian Mortadella Sliced,502,,0
73586047-762e-4cc0-a2cc-0a2865f747d0,pork leg ham,503,,0
8a8f068b-bb2e-43c0-944a-ed2bdce3f52b,Soursop Passion,504,,0
120f5d2c-0de4-4deb-b7b0-7fc3d3e1495c,white ground pepper,505,,0
803af393-8d65-4965-b7d5-5b6485f0b30c,Rolled Oats,506,,0
b5bacb4c-4a79-4fb6-9699-8b4cc60d2418,Tortilla 10,507,,0
b066d194-3667-4f1c-82bc-966b627f75de,Mix Spicy,508,,0
82829e85-4c17-488e-8abb-295bbcf40d4f,Mustard,509,,0
842793b7-24f9-4f9a-93e3-70d5e310b971,multigrain,510,,0
9302c032-30f2-4e8f-8b31-06548e620f4b,Matcha coconut,258,,0
28e037f9-a24b-4bff-900c-70602c9fa25e,Matcha orange,282,,0
9461b4ca-edb4-4312-bbfc-cfc31d28e3f9,Chuck Shabu-Shabu,511,,0
c067b0fc-4066-42d6-beab-0b30f6759202,Toast Sweet,512,,0
35fe08e2-e9e0-4f8d-bddc-6ef0bff593be,Toast,513,,0
910d1bae-5fb5-44e7-a329-c021222482ed,Vegan Brioche,514,,0
f694040c-e395-45fb-819f-548a21ea2274,oatmeal porridge,327,,0
b6fa2f7b-4f8b-434d-aa1e-01178b682122,paprika powder,516,,0
8800f709-450d-4572-9b28-1196dc93ca80,Chipotle ranch sauce,434,,0
2a1abe69-34a8-4e1f-a4d0-2af6a5ec9e64,oreo,517,,0
a446ef55-c16f-4f1b-9c38-e85acdb7a6fb,bean ,518,,0
426e2d8f-a492-4b79-831b-e35401db2a95,Drink Sachet,519,,0
cc65b705-0905-4dda-98f8-0d9ea0d1426a,baking powder,520,,0
a9b900fc-2b9a-452b-9fe7-260ec0b9d104,Americano,239,,0
206af032-a8fb-4eab-9d2c-f50bacd80e66,Bumble coffee,244,,0
2c80ab8e-bad8-45a3-8a87-7c754b4684cc,Cappuccino,221,,0
f84b1ec4-2802-4c73-a9d1-294d7ce5b8fb,Cappuccino iced,235,,0
5e4cd8af-fc14-4c0a-ac5a-55b0c2c59e92,Coffee tonic,248,,0
1f1e2872-7b0e-452c-98fa-ffa10242f893,Espresso,246,,0
2b0cfa9d-784e-4e62-bab6-465630d2a830,Flat white,234,,0
a3d0f2dd-ab0e-4a17-84c6-6053bb0f6785,Latte,222,,0
e09f560b-5d93-4a69-8edc-699b135230ef,Latte iced,236,,0
581735df-fae4-468e-a8a7-a46e1f760fde,Long black,240,,0
40686574-8cff-4ee2-976e-153a87a30657,Piccolo,247,,0
8cf7f4c1-5156-4d7a-becc-a990b415bb3e,Apple juice,445,,0
1698f567-ec9a-4461-8dc9-8b16995e6345,Fresh juice,325,,0
2067b0a3-ef85-475a-9617-ee864eec6c5a,Frozen lemonade,443,,0
738f73aa-fdef-406d-a383-0198b84efc18,Green juice,281,,0
8ee1f187-9d15-4ed6-9cf6-ecd816d9a78f,Orange juice,444,,0
2f3c0a1d-6a5b-40a8-b619-da5f0a78f1fb,Orange+Carrot+Ginger juice,271,,0
119b81f5-9238-4211-9be3-6ed8da2bc960,Papaya strawberry juice,442,,0
6111b460-fad2-47c1-bb0e-e41c81e23f07,Watermelon+apple+lemon juice,268,,0
6284ed14-b447-405f-8d7d-03b5a7c8c389,Whole young coconut,291,,0
b67b70a4-4d5e-452f-8ba7-f5bcc8795455,Matcha latte,256,,0
fe9758fa-351a-48e8-917c-57a7eceb698e,Matcha latte iced,257,,0
7986fb79-224a-444c-8800-6dd3708b65c0,Matcha tea,262,,0
620c234d-fc25-4228-8778-674ab39d15d8,AM to PM smoothie,280,,0
e06318c8-fc0a-4320-8693-fd33f429461e,Leaf me alone smoothie,279,,0
f20f1fbc-f030-45df-b298-f40b86687b24,Summertime madness smoothie,278,,0
d59200ac-5879-4e97-b344-488c509e74d9,Coke 0.25,334,,0
bb93cce8-8346-4356-9bfb-80c0ff4d386f,Coke zero 0.25,335,,0
2c9eef67-77a9-4aae-8696-6d91bcb7bbe9,Soda water,292,,0
de3e12bc-cfdc-44ba-aa16-dadb120193b4,Sparkling water,349,,0
95541216-3aea-4b36-8d35-694ae6d470d2,Tonic water 0.25,336,,0
e8578b43-459e-4657-9b43-2408cadb19de,Bulgur with chicken and vegetable,412,,0
7e0f1357-f0c6-4198-8a21-93eaa30c6507,Green buckwheat with tuna and vegetables,415,,0
04f7c0b8-1338-4da2-86a1-6ec7edb7e107,Quinoa with chicken and vegetable,413,,0
b701eaed-0f36-437d-8312-d219394ec38d,Breaky burrito,422,,0
9008ba63-5471-4dba-9bd9-70ccf3a5a02b,Pesto chicken on beetroot hummus,203,,0
4498e80a-c619-4e47-82b4-300b82963912,Creamy Spinach,182,,0
3b6928e9-7374-4b8b-bc35-b6115e556a1c,Croffle with pesto shrimps,195,,0
9ad96d5c-c84a-4640-b5ec-abbf753f1073,Scandi breakfast,199,,0
5b6648e8-97a4-46ae-a7d3-2e7344da9fef,Shrimp & Grits with poached eggs and bacon,188,,0
40c03269-32e7-4158-aeed-3f69549f5e7e,Bacon/Avo egg drop sandwich,447,,0
af412509-23a4-4024-8247-bdc18c297a7a,Mango ricotta balls,206,,0
411e1afb-f5bd-4255-bf10-f6c539c3697b,apple cider dressing s/f,152,,0
a571bc6e-1cc8-4ea9-b634-c81fa1db62d9,Prosciutto cotto slised 50 gr,309,,0
e768c08e-1ddd-4c78-b57c-9ee11ec63801,Pulled beef 40 gr,521,,0
7c388601-6eef-40be-9cda-d0145b1c1c41,Salmon 40 gr,302,,0
a0d3c6b5-c6f7-47c3-aace-53607d7e9e8d,Avocado slised 60 gr,308,,0
b55468dc-e243-4fb7-a455-f23dec423cd9,Baked salsa 40 gr,376,,0
c3f788c9-6349-4fa8-9d92-ed08f3f57e63,Boiled egg,328,,0
821990bf-7912-47fc-97fe-f0d62b98787b,Broccoli 80 gr,380,,0
f962451e-ad14-42e4-949e-9fb22a492870,Butter 20 gr,330,,0
3ad29e7f-29db-4f5e-a94e-035981d51771,Chicken 80 gr,300,,0
0816e6bf-36ad-4c1c-8e3f-7f70600a8793,Croffle,303,,0
c344a042-6585-40b8-a96a-4b5453bb9510,Cucumber 50 gr,341,,0
eb2839e3-43c4-4815-93da-59a343a0691e,Danish rye 100 gr,304,,0
430f4cc8-6a91-43a9-9c24-561f24f6fc7a,Dill cream cheese 40 gr,310,,0
571e5a7b-2e40-43e5-b613-8297c1d309f7,Emmental cheese 40 gr,377,,0
f5c56f4c-2c9d-40d4-aff8-3fc4d62f8988,Feta cheese 30 gr,329,,0
3f305775-f9e9-47f6-86a6-d2a37f060f4f,Fried bacon 2 slice,306,,0
d7eedb75-f9ea-4532-9b73-6879f44bc958,Hash brown 1 pcs,299,,0
e125b537-b715-4319-9b60-c4d4efb693ee,Hummus 60 gr,295,,0
a066ecf6-e8f2-4cc4-be6e-39eaeafc1682,Mushrums 50 gr,379,,0
609c9754-6547-49e5-a18a-a1ac0f9862c4,Parmesan grouded 20 gr,326,,0
9988c70d-3721-40e8-8c70-e2372c9161ac,Parmesan sliced 40 gr,378,,0
84ea4f5d-3537-4df8-851d-8dc8f8b91e8b,Poached egg,296,,0
bad9fb66-2398-4dc6-a19d-5af350aabc68,Shrimps 45 gr,301,,0
66c18a87-2b62-435f-9a34-8f67e4bffc69,Scramble 1 egg,298,,0
630645ed-87de-437d-9ff1-fe1f12dc3b97,Sour dough 60 gr,305,,0
e246242c-ca68-4c4e-80e8-bad60e5c4959,Sunny side egg,297,,0
cf641ca3-b326-46b9-8a7b-eae8e1cf799a,Tomato 50 gr,342,,0
fda7d3b4-2fea-4a00-a817-04497672aece,Avocado mash 40 gr,307,,0
d576df50-bb39-47c4-9259-82823dd48a9a,Avocado s/f,154,,0
874045a8-eea8-43f3-a7f3-8b99710d090f,Roast beef 60 gr,350,,0
1285a912-1d0e-4578-a9db-aa41cb526252,Roast beef brioche bun,190,,0
328a3220-5c76-4081-b143-cc8f0ec843a7,hollandise sauce,131,,0
40cb353c-c7bf-4c5e-9cf3-26952bc7d22a,watermelom+apple+lenon juice,267,,0
8ee80e68-8d3d-4227-a1cd-2a642259fb2d,chicken fillet s/f,108,,0
fbfb543b-3771-4308-8e87-aa800fbe4f8d,avocado mash s/f,155,,0
169c0e5b-0207-429e-b542-358efed74184,hummus,106,,0
a6712d4c-0764-4d44-a9b0-322d0ef3bae1,kintamani orange,523,,0
a5962ba5-a7dc-42f1-a837-eb97fc13a4ac,Celery ,525,,0
55c3dc0a-711c-41cc-a908-199624783e47,Gelatin,526,,0
39200c5c-02c4-4d01-a23b-007ccb9e83b0,canned peaches,529,,0
1a95967e-7a42-43c9-ab6d-c9b679c72403,cannen peaches s/f,530,,0
2d6a21d9-7cc2-4d1a-8e68-9ed8024b01de,Pita Bread,527,,0
d538050b-84f4-4637-8011-c34ced8a2d4d,frozen cherry,533,,0
01b046e0-e42c-47eb-9ecc-f0d1085eb386,Peach,537,,0
3da5f5e2-f8d1-4ff2-8348-8e250feceb92,Tea,538,,0
7e67e240-8505-4844-8beb-5885ff27ccbf,pancake dough,532,,0
3badd9e7-4b85-4cfd-80de-aa118f66551a,cherry jam s/f,539,,0
d2111e58-181c-4369-8a12-8f9da5f914a5,pistachio pilled,540,,0
ef8c3dfb-11b4-4d56-a616-d8befc33a641,raspberry frozen,541,,0
324579de-076f-4ca8-8723-b54d73e31dc9,raspberry jam,542,,0
8ba0616b-28e6-40f6-88ee-74eeba9155df,powder beetroot,543,,0
ce91705f-364f-4b3b-842d-3b2b6b11ba2c,banana sauce s/f,544,,0
4976963b-14a4-477e-9ffa-4e37777e716c,orange+carrot+ginger juice s/f,270,,0
7381b8dc-a4c1-46bb-923c-5d82d6ec0eed,Cery marascino,536,,0
c9411995-77b8-4d74-9d13-f42a5565d4a9,Croffle with Avocado,547,,0
22888f03-3ae2-4ee2-8fd6-52311b2c542f,Salmon scramble,548,,0
730fc733-af1b-43bd-b438-8ba09c25b433,Cheese plate breakfast,549,,0
5aa37e4d-5fc9-4cec-a89f-18aed68dc976,Orange juice ice,316,,0
96b1fe7b-96cd-44ee-9afd-6bb07ae2ce66,Sukist juice s/f,402,,0
9cb2bd10-380c-45f4-b79f-9814833024a8,green buckwheat s/f,123,,0
decfe73c-b66d-4add-b123-ca6dd21d2263,chinese sauce,550,,0
568ba143-b21c-4a59-832e-2e1797c5e27e,Pistachio & raspberry pancakes,545,,0
ac5042c8-be54-46ce-a65e-1cb55bf19f2a,Cherry & sour cream pancakes,535,,0
13db4682-5d49-4d26-a0cb-ae341691ce53,Ulamsari pork,551,,0
5fe02be1-c1f2-4e09-9ad7-606604c582d4,kintamani orange s/f,524,,0
85e7769f-2988-480b-951d-9a8b1e352036,Local orange juice s/f,383,,0
a2b33843-32fe-49dd-bb2f-c7a8af650e93,Orange juice s/f,241,,0
b67be8f3-0476-449c-a945-515e27d192be,Tropical fruit salad,214,,0
0976c2e7-bed7-43f6-a47c-46c660a8f0ba,Big atlantic breakfast,201,,0
3618a339-6737-4626-83c2-9e53ba4129aa,Roast beef rose wine sauce,204,,0
38b04145-69c1-47ad-bfbb-a2cf162ea288,Croffle with salted salmon,194,,0
6461c090-843e-493d-ba30-4780f8f01789,Chinese style toast,552,,0
0d1b581a-1a99-4361-81e3-7493a31c7754,apple juice,284,,0
e8e17d68-bef8-4f78-8284-2382c9665da9,apple s/f,213,,0
aab52a0d-ef55-400c-ac81-1023a7f939ea,tomatoes cherry,553,,0
77770e56-fef9-4f19-b4e2-c35f804e645a,blanched cherry tomatoes s/f,554,,0
5e669674-5c03-4b72-a1bd-6b7e04fdfb9c,marinade for tomatoes cherry s/f,555,,0
ddc09cc0-6d74-4522-acd2-44cd91225a3e,pickled tomatoes s/f,556,,0
79ea2f69-a5c8-446d-bef6-983f026c3ebb,zucchini in marinade s/f,557,,0
b2826d57-3b96-4502-a3d4-020847ddd551,cream of protains s/f,558,,0
d05cc1d4-97cc-44d8-9f20-94de41ca7bc4,cream pesto s/f,559,,0
8b4e2d35-e2d2-4a1a-b4f5-0277c548f0c8,dried egg yolk,560,,0
321a3714-822d-4f89-b5ed-3e72a70aa1cb,Focaccia,561,,0
c17268b0-a420-4892-9857-b53ae4fabf8e,stracciatella,562,,0
b8269c3a-afcb-4aad-99ba-8a1ae7878eb0,chicken sausages,564,,0
20785a9d-5100-44af-9e6d-4fdf9099e1ec,baby potato,565,,0
caf89e42-7308-445d-adf1-2c32c116e12b,anchous,566,,0
ce3bf53f-67f2-4a13-9dcf-3bfeaef694e6,Tomato jam,567,,0
68e52edd-8341-4bc4-bc0c-42cdb7c11ba2,butter spread,569,,0
183e6338-7c5d-4144-96a7-1e5d7f80436d,boiled baby potato,570,,0
353baf00-2e9d-44db-9fd1-aa2c851e9f1e,foccacia with stracciatella,563,,0
90c3e122-a15e-4962-8ea3-2ccaa0be2998,halloumi breakfast bowl,522,,0
2e144edb-15b0-47a5-87bb-971e593e9ff7,Caesar sauce,568,,0
0b2d604a-32ee-487a-a67c-c4b5089c1a86,savory stack,572,,0
d6e51f9d-c270-450a-9e67-b7d1adfb08df,gym man breakfast,573,,0
f6e7e03b-1d5e-4073-9692-f565222863d3,El ranchero rosti,575,,0
81e96ec8-caf9-44b9-92ab-73bff821bc31,Cesar breakfast,571,,0
baee4665-8b53-45e9-b244-42b4e7cb9bd6,pumpkin seed,578,,0
1b8e882e-01a7-49ab-8af5-61c29c0899be,Maple Syrup,579,,0
47e8664a-c42a-4019-8f75-4a28cf5ea439,Roast beef s/f,115,,0
ff3875ad-7db0-455f-9afb-4babd04530fc,Wagyu/Cheddar egg drop sandwich,449,,0
8f57e685-7aeb-48fc-add6-40dfca99866c,cabbage,580,,0
41fb8a7b-199e-4a34-881f-77c18fc389a2,cabbage sf,581,,0
86586335-12ae-4c7c-ac85-7e17fb0dbfec,cabbage pancake sf,582,,0
7ceca3fe-b300-42df-b461-58941a72f1e8,tropical syrniki,576,,0
ed1d189f-7de4-4e9f-a180-440d65518998,raspberry syrniki,577,,0
38211d19-0ddc-4062-98cf-731f1f86d330,worcestershire sauce,583,,0
2e35e395-975f-4f16-bfc9-45b16d17b353,Huevos taco bowl,574,,0
12acdfe3-f178-4c01-9f57-59a0bf71d127,tomato sauce,584,,0
3c114e8b-89ea-4e9b-b801-8bb954ec6b39,worchestershire teriyaki sauce,585,,0
d045a724-6d41-4b57-bb93-fb8f91b99ca8,brie cheese,587,,0
866990af-4f0d-4741-a3fb-6588ab2ed895,baguette,588,,0
1925a40c-5d84-43d8-b964-d0a53c3014bc,blueberry frozen,589,,0
ce0cb77f-2d10-473c-b1ba-b29f1bca283d,pecan,590,,0
cf335446-33ce-4fe7-bc56-60ad18fa0bd1,blueberry jam,591,,0
751cb1ff-3fd8-4392-ac81-533304ff220a,Amelie breakfast,592,,0
3c940dee-33df-4fc2-a29f-32c74d1d738f,halloumi 60 gr,593,,0
667a4208-1bb4-4676-bbd3-6b56dae299be,Tuna melt sandwich,594,,0
c1013cc9-6ee6-46ea-a314-27512e3fac09,Tunakado toast,595,,0
176daa44-c5fe-45b6-9660-fadb8702475e,Okonomiyaki with cheddar and bacon,586,,0
890b0d7b-70d3-4158-a50d-226c92acfb79,RUM BABA DOUGH S/F,596,,0
6756a353-fb01-4ef9-811f-cfb4cbeefb7c,rum,597,,0
321604d2-b576-42fe-87eb-78c226286f43,rum syrup s/f,598,,0
ace0ac3a-e3c0-4305-a0d9-98669006f802,Lemon jam,599,,0
881abb37-bc03-4a09-8004-f3a64a3f8b99,Rum Baba,600,,0
29fdfbb3-6188-4ed1-a9de-cc8c4a7a7844,Zucchini pancakes,193,,0
4a0f5240-820a-4ee5-954f-b79b48d6b75c,Like a turkish breakfast,202,,0
c5fd45b9-2bfc-4e8b-9880-b8ec1645ca65,Blueberry almond,602,,0
2982f267-6f44-45ef-a776-0bf43f8bcabb,Condensed milk+ eddible flowers,603,,0
b6cf5f0b-bc9a-4416-a719-be6f58ccefa9,peaches+ pistachio,604,,0
f0543024-1eb4-4052-ac26-94eb8e34075a,Big syrnik ,531,,0
b5241bb6-e2ad-4263-99a6-c9775445208b,The EGG,515,,0
63f769fb-632c-48e2-9436-0bf85fcfe7cd,cheesecake san sebastian,208,,0
6dff1939-53d1-459e-8750-c5037b6df48c,Green buckwheat in pesto sauce with parmesan,192,,0
2aceb279-61b6-4fc1-a0d2-0831050feb20,Pulled beef for Grill cheese,606,,0
21a8a686-5095-4c00-b227-c4b8480cfce3,proscutto cotto for grill cheese,607,,0
2f376983-82be-4b23-943a-ef9ddf4a85ca,Grilled cheese sandwich ,189,,0
2d734568-73fc-4da7-8187-e592fc09b202,Cheezshuka,191,,0
f11b8d1c-1d3e-4ce0-a178-f6243be001c9,Humshuka,186,,0
4b5c7805-4745-4c72-854b-6d33bfbd3035,Rosti with creamy truffle chicken,187,,0
02617c79-0aaa-4ee6-a666-48cd6b2b0236,You look pine!,313,,0
4c5c6868-de7a-4590-be7c-11f3bd7768bd,No add on,608,,0
618c0067-5887-4f0c-8e47-7c2dcd51cf58,waffle cone,609,,0
6b76c063-3e15-4803-a3ec-667ec33bbb89,shallot,610,,0
ce4278ea-b063-4271-a8cf-21e585fa1ab3,yogurt powder,611,,0
de2c0f52-8181-4587-b288-07aa3cf8308e,milk chocolate compound,612,,0
8f7cbbe5-9a3b-4f7f-91db-30e7a18e5dd4,peanuts salted,613,,0
00d3899b-9c16-440f-9308-74ac0c8a22b8,frozen yogurt,614,,0
f7908dbf-bbfb-43e8-b7a2-80d4a177809d,coconut oil,615,,0
a8c181df-79fa-4968-ae45-806f6b71fba3,milk chocolate sauce,616,,0
02032914-c4bb-498b-a28c-f17befa5e4fc,pink chocolate sauce,617,,0
2a3fa23a-359f-487f-a3c3-27fbbf6a0635,bumble frozen yogurt,618,,0
8378e0a5-c7d2-4b75-9c66-a5027b6917b1,lemon&cookies frozen yogurt,619,,0
3d3e6560-ddfe-4ecb-b07a-27af588ca28e,Grill for sandwich,620,,0
271f58e1-f415-40d7-b2e8-ddde61815d14,lemon juice,621,,0
75f1caca-987f-4efb-8861-6d90da513e73,cottage cheese s/f(homemade),622,,0
c872b989-4519-4b6e-b0bf-fd991f4bcd06,syrnik 160 gr,528,,0
0577d025-7e1c-44db-bc27-4279d370e0db,Teramissirnik,207,,0
90555652-b768-4464-867b-d6582e91d154,Cottage cheese bowl with fruits,360,,0
09064728-79e4-4d9e-9d33-1c0bb3070ba7,sourdough bread,16,,0
b45f4b17-4f4e-4dac-a9a7-ecb679cf65e1,ESL Barista,487,,0
62b99684-2600-488f-9e2a-f665860ae8d3,sour cream,534,,0
b9e3cb51-11ba-4d22-b171-e1851fde710f,cheddar slices 30 gr,623,,0
da605886-9aed-4449-8c79-b4cc59a1f2b5,Mozzarella 60 gr,624,,0
cb09c15f-8f3f-4a55-ad80-464d192eff9a,Blender,625,,0
4c2c3a89-d7ec-4dfa-8e08-3eeb52d6bd0f,coca cola,626,,0
91c7392d-f984-4b71-aaa3-0136ec9e560d,coca cola zero,627,,0
1e3af35a-b8d1-4176-8405-bdf0fe8f7683,matbucha s/f,628,,0
533a42dc-aa6a-4064-9cc7-4ca468e217cd,baba ghanush s/f,629,,0
c288a1cf-4d4b-45e2-842a-d1348e384e6e,pomegranat,630,,0
bafc428a-b490-42cd-b423-607f0ab12763,smoked duck,631,,0
b4549d49-d61b-42c5-b080-55e89cbcac1d,Izraeli breakfast with duck,632,,0
0451aea2-cd68-4ac3-88ce-b878588ea3cd,zucchini wrap,633,,0
4a1886ba-6d7a-4593-a100-4283101b0d61,Zucchini/salmon gratin,634,,0
9722e4a0-fab2-42ab-b49e-f2c5677f06e1,lemon pie dough s/f,635,,0
9a16da04-38c0-4296-b5e9-dec08ea326da,xanthan gum,636,,0
6b2289c8-ff2c-4441-800a-791ce5fe76d5,lemon jam for pie s/f,637,,0
7986a442-52ed-4425-acc7-872261f84950,lemon pie s/f,638,,0
